Date,Chevron,Walmart,Apple,JPMorgan,Amazon,3M,Coca-Cola,AT&T,S&P500,XOM,CMCSA,C,CSCO,DIS,ENB,F,IBM,KMB,MACY,MCD,MMC,MSFT,PEP,PFE,SBUX,TM,WEN,ADM,ABT,ADBE,AES,AFL,APD,ALL,MO,AEE,AEP,AIG,AMGN,ADI,AON,BSX,CPB,CL,DOV,EMN,GD,GIS,LOW,NEM,PG,TGT,WFC
20060523,58.10000,47.52000,2.25536,42.17000,1.68800,83.44000,21.79000,19.07100,1256.58,60.389999,10.37,485.299988,20.370001,29.821896,14.365,6.85,76.319313,57.200382,35.924999,33.529999,28.01,22.790001,59.73,22.760912,17.795,108.080002,16.85,40.049999,20.026852,29.02,17.809999,23.184999,59.324699,55.52,70.910004,48.400002,32.639999,1219.599976,66.849998,33.639999,35.830002,19.5,33.790001,29.715,32.035339,27.09,63,25.115,29.705,51.169998,54.490002,49.139999,33.445
20060524,57.60000,48.03000,2.26214,42.15000,1.75950,83.82000,22.01500,19.22961,1258.57,60.099998,10.376667,486.600006,20.49,29.73311,14.265,6.93,76.271507,57.171619,35.549999,32.950001,28,23.5,60.360001,22.618595,17.605,109.339996,16.77,40.299999,20.22357,29.27,17.639999,23.315001,59.102684,55.360001,71.800003,49.110001,33.060001,1208,68.07,33.389999,35.540001,20.030001,34.549999,29.895,32.404026,27.18,62.330002,25.305,30.33,49.529999,54.82,48.98,33.5
20060525,59.49000,49.45000,2.29750,42.85000,1.78150,83.26000,22.18500,19.41088,1272.88,61.52,10.62,490.700012,20.52,29.742975,14.88,7.15,76.615677,57.55513,36.244999,33.259998,28.450001,23.74,60.560001,22.628082,17.719999,108.970001,16.870001,41.380001,20.3915,29.139999,17.799999,23.440001,59.648476,55.630001,72.120003,49.32,33.599998,1218.199951,68.160004,33.529999,36.200001,19.889999,34.91,29.975,32.571609,28.07,62.669998,26.045,31.02,52.080002,55.259998,49.02,33.544998
20060526,59.83000,49.65000,2.26964,43.23000,1.80350,83.87000,22.24500,19.81118,1280.16,61.580002,10.76,495.700012,20.309999,30.098116,14.835,7.31,77.198853,57.641418,36.084999,32.919998,28.27,23.719999,60.66,22.770397,17.715,110.209999,17.059999,42.709999,20.473066,28.98,18,23.389999,60.462536,55.009998,72.470001,49.490002,33.799999,1229.400024,68.809998,33.799999,36.599998,20.469999,35.099998,30.365,32.786118,28.370001,62.700001,25.895,30.924999,52.299999,55.130001,48.849998,33.625
20060530,58.45000,48.30000,2.18643,42.44000,1.73200,83.46000,21.83500,19.51662,1259.87,60.200001,10.65,490.200012,19.77,29.792299,15.235,6.98,76.634796,57.957813,35.494999,32.720001,27.889999,23.15,60.419998,22.371918,17.465,107.82,16.6,40.860001,20.410692,28.35,17.950001,23.045,58.889915,54.639999,71.389999,48.849998,33.639999,1212,66.830002,33.619999,35.470001,20.32,34.68,30.115,32.544796,27.75,63.279999,25.855,30.495001,51.400002,54.380001,48.68,33.125
20060531,59.79000,48.45000,2.13464,42.64000,1.73050,83.66000,22.01500,19.68278,1270.09,60.91,10.71,493,19.68,30.088249,15.8,7.16,76.38623,58.168743,36.415001,33.169998,28.030001,22.65,60.459999,22.447819,17.825001,107.379997,16.469999,41.57,20.487459,28.629999,18.4,23.4,59.990749,55.009998,72.349998,49.490002,34.27,1216,67.589996,33.73,35.650002,20.68,35.189999,30.17,32.739193,28.190001,63.639999,25.945,31.139999,52.150002,54.25,48.919998,33.185001
20060601,59.98000,48.39000,2.22036,43.58000,1.75350,84.51000,21.96000,20.32477,1285.71,61.110001,11.11,498.299988,20.5,30.206631,15.8,7.23,77.141495,58.56184,36.845001,33.68,28.23,22.82,61.099998,22.675522,18.105,108.639999,16.9,43.23,20.736956,28.719999,18.6,23.584999,61.350601,55.25,72.410004,49.98,34.529999,1223.400024,68.790001,34.150002,36.34,20.450001,35.630001,30.385,32.886665,28.26,64.529999,25.905001,31.73,51.669998,54.48,49.27,33.830002
20060602,60.75000,47.83000,2.20214,43.81000,1.73800,84.78000,21.94500,20.18882,1288.22,61.650002,11.173333,501.399994,20.440001,30.206631,15.825,7.1,76.022942,58.293385,36.505001,33.509998,28.309999,22.76,60.669998,22.950665,17.995001,109.550003,16.700001,42.34,20.693773,29,18.76,23.635,61.424606,55.110001,72.849998,50.549999,34.900002,1222.199951,69.18,34.439999,36.029999,20.700001,35.950001,30.110001,32.953701,28.775,64.07,25.950001,31.73,53.299999,53.950001,49.189999,34.07
20060605,59.35000,47.19000,2.14286,42.97000,1.67450,82.95000,21.71500,20.09063,1265.29,60.049999,10.87,496.200012,19.879999,30.32501,15.63,6.95,75.583176,57.497604,35.939999,33.150002,28.219999,22.5,59.75,22.713472,17.690001,106.610001,16.459999,41.5,20.372309,29.469999,18.59,23.450001,60.129509,54.240002,71.639999,49.990002,34.349998,1207.800049,67.480003,32.860001,35.240002,20.379999,36.040001,29.795,32.122482,28.02,63.75,25.635,31.059999,52.580002,53.18,48.450001,33.669998
20060606,58.93000,47.03000,2.13286,42.38000,1.67050,82.26000,21.75000,20.18882,1263.85,60.400002,11.056667,497.600006,20.17,30.117846,15.355,6.9,76.252388,57.718121,36.02,33.310001,28.200001,22.129999,60.52,22.618595,17.635,105.610001,16.379999,41.84,20.261953,29.84,18.690001,23.434999,59.111935,54.209999,72.029999,50.09,34.400002,1205.800049,67.610001,32.66,34.599998,20.530001,36.119999,30.105,31.532587,27.110001,63.259998,25.844999,30.754999,51.380001,53.369999,47.599998,33.825001
20060607,57.17000,47.04000,2.09143,42.25000,1.68850,80.34000,21.69000,20.08308,1256.15,58.82,11.05,499.5,19.91,30.236225,15.025,6.79,75.669212,57.142857,35.895,33.32,28.15,22.040001,60.299999,22.685009,17.855,104.360001,17.209999,41.57,20.578623,28.82,18.639999,23.535,57.909344,54.360001,70.949997,49.869999,34.400002,1204.599976,67.209999,32.240002,34.950001,20.219999,35.700001,30.365,31.257751,26.780001,63.459999,25.77,30.495001,50.34,53.240002,48.900002,34.115002
20060608,57.86000,47.30000,2.17000,42.35000,1.67750,81.75000,21.69500,20.07553,1257.93,59.57,10.96,499.5,19.889999,29.466755,15.05,6.66,73.642448,57.76606,35.924999,33.689999,27.92,22.110001,60.130001,22.637571,18.120001,101.489998,17.299999,40.009998,20.712967,27.85,18.299999,23.635,57.289547,54.650002,71.290001,50.32,34.619999,1209.400024,68.410004,32.389999,34.790001,19.99,35.09,30.535,30.69467,26.605,63.950001,25.77,31.059999,49.77,54.740002,49.34,34.634998
20060609,57.53000,47.13000,2.11571,42.10000,1.68900,80.57000,21.77500,20.10574,1252.30,58.799999,10.893333,497.700012,19.969999,28.934046,15.285,6.76,74.216064,58.542664,35.32,33.380001,27.84,21.92,59.93,22.324478,17.945,100.550003,17.299999,41.259998,20.631399,27.99,18.299999,23.655001,57.150787,54.360001,71.07,50.66,34.900002,1204.199951,67.639999,32.450001,34.34,19.709999,35.209999,30.754999,30.734888,26.379999,63.369999,25.6,31.115,49.310001,54.450001,48.41,34.560001
20060612,57.59000,46.99000,2.03571,41.60000,1.68000,80.16000,21.65500,20.13595,1237.44,58.240002,10.823333,493.299988,19.48,28.50985,15.29,6.77,73.632889,57.507191,33.970001,32.93,27.690001,21.709999,59.720001,22.096773,17.709999,99.690002,16.93,40.290001,20.497055,28.84,18.32,23.504999,56.651249,53.599998,71.089996,50.880001,35.049999,1190,66.889999,32,33.75,19.41,34.919998,30.66,30.171806,25.9,62.419998,25.535,30.65,48.52,54.310001,48.209999,34.605
20060613,56.78000,47.53000,2.08321,40.53000,1.67350,79.96000,21.45500,20.40785,1223.69,56.650002,10.8,482.100006,19.360001,27.89822,14.825,6.68,73.546844,58.034515,34.279999,31.940001,27.59,21.51,58.990002,21.859583,17.575001,95.510002,16.58,38.209999,20.36751,28.98,18.01,23.445,54.865864,52.830002,69.559998,50.57,34.34,1182.800049,66.940002,32.080002,33.419998,19.1,34.91,30.700001,30.319281,25.565001,62.599998,25.389999,30.879999,47.720001,54.130001,48.060001,33.535
20060614,57.83000,47.71000,2.05750,39.97000,1.68400,79.90000,21.40500,20.52115,1230.04,57.799999,10.766667,478,19.610001,28.302685,14.92,6.61,74.292542,58.274208,33.970001,32.849998,27.67,21.879999,58.860001,21.925997,17.934999,98.160004,16.35,38.77,20.487459,28.57,17.870001,23.07,56.281219,53.349998,69.959999,50.23,34.049999,1185.400024,67.349998,32.400002,33.259998,19,35.060001,30.174999,30.23884,25.67,63.990002,25.73,31.135,48.59,54.830002,48.27,33.264999
20060615,59.43000,48.66000,2.12071,40.60000,1.74800,80.90000,21.52000,20.94411,1256.16,59.119999,10.856667,486.799988,20.219999,28.795935,15.085,6.78,75.105164,58.465965,35.599998,33.349998,27.98,22.07,59.080002,22.324478,18.395,100.790001,16.530001,39.740002,20.660189,28.959999,17.57,23.615,57.844589,53.900002,70.580002,50.619999,34.450001,1200.599976,67.440002,33.380001,34.799999,19.52,35.48,30.125,30.868956,26.525,64.769997,25.415001,31.565001,50.509998,54.880001,49.509998,33.459999
20060616,58.71000,48.31000,2.05571,40.16000,1.75450,80.51000,21.60500,20.98943,1251.54,58.799999,10.93,483.600006,19.98,29.052425,15.035,6.69,74.521988,58.331734,35.099998,33.139999,27.540001,22.1,59.700001,22.229603,18.305,100.669998,16.24,39.080002,20.525845,29.120001,17.5,23.23,57.826088,53.509998,70.879997,50.560001,34.16,1197.400024,66.82,32.990002,34.220001,20.09,35.23,30.344999,30.754999,26.195,66.120003,25.219999,31.120001,50.060001,55.02,49.220001,33.325001
20060619,57.51000,48.27000,2.04286,39.95000,1.75350,79.43000,21.46500,21.02719,1240.13,57.389999,10.773333,478.200012,19.82,28.677555,14.98,6.74,74.254303,57.468842,35.02,32.849998,27.35,22.549999,59.310001,21.878557,17.98,100.599998,15.96,38.369999,20.305136,28.780001,16.91,23.16,56.965771,53.299999,71.339996,50.25,34.02,1189.400024,65.75,32.450001,34.25,19.700001,35.5,30.18,30.701372,25.705,65.5,24.725,30.790001,49.16,54.869999,49.099998,33.23
20060620,57.51000,48.43000,2.05250,40.49000,1.77400,79.89000,21.40000,20.83082,1240.12,57.389999,10.753333,480.100006,19.73,28.835396,14.905,6.4,74.560226,57.574306,35.049999,32.959999,27.41,22.559999,59.290001,21.774195,17.915001,100.639999,15.9,39.389999,20.257156,29.530001,17.219999,22.98,57.789085,53.139999,71.889999,50.23,34.080002,1197,64.959999,32.32,33.689999,19.18,35.860001,30.084999,30.708076,25.77,65.209999,24.975,30.594999,49.5,55.580002,49.040001,33.240002
20060621,58.28000,48.90000,2.06643,41.21000,1.83250,80.40000,21.50500,20.64199,1252.20,58.060001,10.8,483.700012,20.07,28.736746,14.855,6.43,74.856598,58.485138,35.799999,33.400002,27.09,23.08,59.610001,21.527514,18.209999,101.269997,15.85,38.869999,20.281145,29.879999,17.540001,23.040001,58.547642,53.369999,72.029999,50.290001,34.040001,1196.400024,65.559998,33.02,34.16,19.110001,36.139999,30.17,31.552698,26.15,65.519997,25.205,30.905001,50.52,55.82,49.619999,33.32
20060622,58.66000,48.48000,2.12786,41.07000,1.81850,79.59000,21.43500,20.61178,1245.60,57.970001,10.64,481.700012,19.690001,28.88472,14.66,6.43,73.79541,58.408436,36.130001,32.549999,26.83,22.879999,60.02,21.489565,18.045,100.860001,15.79,38.849998,20.170792,30.790001,17.51,22.959999,58.279369,53.040001,72.220001,49.970001,33.93,1187.400024,64.970001,32.099998,34.119999,18.610001,36.009998,30.15,31.639841,26.15,65.32,25.655001,30.575001,49.509998,55.849998,49.400002,33.205002
20060623,58.71000,47.94000,2.10107,40.87000,1.82750,79.92000,21.37500,20.67221,1244.50,58.099998,10.52,477.399994,19.610001,28.726879,14.885,6.52,73.709366,58.485138,36.16,32.599998,26.6,22.5,59.490002,21.480076,18.25,99.690002,15.75,38.900002,20.127609,30.6,17.25,22.67,58.640148,52.91,71.25,49.990002,33.900002,1185.199951,64.93,31.65,34.349998,18.26,36.119999,30.035,31.465555,26.27,65.400002,25.555,30.43,49.880001,55.73,49.25,32.755001
20060626,59.68000,48.07000,2.10679,41.50000,1.83850,80.21000,21.41500,20.64199,1250.56,58.82,10.526667,483,19.6,29.269455,15.015,6.55,73.757172,58.600193,36.259998,32.66,26.4,22.82,59.509998,21.83112,18.245001,100.489998,16.1,39.959999,20.165995,30.690001,17.49,22.76,58.6679,53.610001,72.160004,50.099998,33.959999,1184,64.849998,31.48,33.950001,17.059999,36.5,30.105,31.619732,26.565001,64.580002,25.75,31.004999,50.34,55.990002,49.509998,32.924999
20060627,60.10000,47.63000,2.05107,40.84000,1.82400,78.70000,21.25500,20.65710,1239.20,59.650002,10.316667,477.600006,19.299999,29.012964,14.855,6.54,73.26004,58.475552,35.91,32.509998,25.92,22.860001,59.110001,21.63188,17.870001,98.25,15.88,39.349998,19.978872,29.940001,17.969999,22.775,57.530064,53.700001,72.5,50.130001,33.720001,1174.599976,63.98,31.26,33.709999,16.65,37.009998,30.065001,31.606325,26.025,64.150002,25.495001,30.5,49.310001,55.75,48.5,32.57
20060628,61.36000,47.92000,2.00071,41.27000,1.83500,79.28000,21.21000,20.70242,1246.00,61.119999,10.593333,478.5,19.379999,28.98337,14.97,6.36,73.193115,58.494728,35.880001,31.969999,26.959999,23.16,58.91,21.726755,17.865,98.669998,15.83,40.16,20.242762,30.059999,18.059999,22.785,57.298798,53.950001,73.050003,50.18,33.869999,1173.400024,63.939999,31.52,34.169998,16.950001,36.790001,29.67,31.780613,26.040001,64.059998,25.73,30.27,49.23,55.77,48.459999,33.125
20060629,62.45000,48.71000,2.10607,42.68000,1.92600,81.15000,21.53000,20.92145,1272.87,62.369999,10.876667,488.600006,19.91,29.47662,15.315,6.4,74.177818,59.319271,36.41,33.560001,27.09,23.469999,59.5,22.049335,18.985001,102.230003,16.469999,41.049999,20.58342,30.4,18.530001,23.174999,58.482887,54.669998,73.889999,50.709999,34.029999,1185.400024,65.099998,32.360001,35.09,16.940001,36.830002,30.075001,32.93359,26.74,65.330002,25.875,30.895,52.189999,56.990002,49.32,33.700001
20060630,62.06000,48.17000,2.04536,42.00000,1.93400,80.77000,21.51000,21.06496,1270.20,61.349998,10.913333,482.5,19.530001,29.594999,15.285,6.93,73.441681,59.156281,36.599998,33.599998,26.889999,23.299999,60.040001,22.267551,18.879999,104.589996,16.33,41.279999,20.924078,30.360001,18.450001,23.174999,59.130436,54.73,73.43,50.5,34.25,1181,65.230003,32.139999,34.82,16.84,37.110001,29.950001,33.134689,27,65.459999,25.83,30.334999,52.93,55.599998,48.869999,33.540001
20060703,62.75000,47.57000,2.06964,42.87000,1.93050,81.12000,21.68500,21.09517,1280.19,62.150002,10.916667,489.700012,20,29.614731,15.385,6.71,74.588913,59.232983,36.860001,33.970001,26.93,23.700001,60.27,22.371918,19.01,105.040001,16.629999,43.029999,20.909683,30.639999,18.6,23.405001,59.787235,55.029999,74.07,50.98,34.599998,1191.400024,65.790001,32.5,35,16.700001,37.720001,29.940001,33.228539,27.23,65.199997,25.934999,30.42,55.52,56.299999,48.630001,33.720001
20060705,63.88000,47.02000,2.03571,42.41000,1.85550,80.55000,21.51000,21.07251,1270.91,62.549999,10.773333,490.100006,19.6,29.664055,15.515,6.61,74.349907,58.715244,36.240002,33.759998,26.43,23.35,60.27,22.466793,18.780001,102.360001,16.6,42.209999,20.924078,29.860001,18.860001,23.094999,59.04718,54.799999,73.330002,50.619999,34.5,1186.800049,65.489998,31.83,34.900002,16.190001,37.700001,29.885,33.201725,26.99,64.970001,25.975,30.41,55.09,55.93,48.27,33.439999
20060706,63.98000,46.72000,1.99179,42.45000,1.84000,81.39000,21.66500,20.89124,1274.08,63.470001,10.76,492.700012,19.629999,29.63446,15.465,6.59,74.65583,58.676895,36.470001,33.689999,26.67,23.48,60.360001,22.466793,18.940001,103.269997,16.280001,42.470001,21.005644,29.59,18.99,23.055,59.250694,54.82,77.760002,50.220001,34.400002,1189.199951,65.940002,31.33,34.77,15.75,37.509998,30.514999,33.114578,26.780001,67,25.51,30.280001,55.080002,56.450001,49.169998,33.75
20060707,63.68000,46.00000,1.97857,42.41000,1.80550,74.10000,21.59000,20.95166,1265.48,62.84,10.72,490.799988,19.389999,29.427296,15.74,6.73,73.059273,58.111217,36.459999,33.18,26.66,23.299999,60.459999,22.466793,18.02,104.379997,16.02,43.07,21.01524,29.42,19.27,22.965,58.233116,55.029999,77.800003,50.77,34.689999,1179.400024,66.389999,30.889999,34.419998,16.059999,36.98,30.440001,32.685566,26.555,66.519997,25.985001,28.959999,54.43,56.5,49.220001,34.055
20060710,64.27000,46.18000,1.96429,42.58000,1.78950,73.11000,21.81500,20.67976,1267.34,63.040001,10.62,493.399994,18.969999,29.516081,15.595,6.9,73.298279,58.811123,36.509998,33.68,26.459999,23.5,60.950001,22.647058,17.815001,105.489998,16.440001,43.110001,20.94327,29.26,19.459999,23,58.547642,55.490002,77.339996,50.810001,34.889999,1194,66.599998,30.6,34.040001,16.360001,37.529999,30.809999,32.444244,26.855,66.900002,26.309999,28.700001,54.439999,56.98,49.610001,34.165001
20060711,65.30000,46.13000,1.98750,42.87000,1.78300,73.09000,21.90500,20.57402,1272.43,63.98,10.8,496,18.690001,29.841625,15.7,6.8,73.107079,58.3605,36.439999,34.279999,26.219999,23.1,61.59,22.286528,17.99,105.709999,16.450001,43.650002,21.379889,29.549999,19.620001,22.940001,60.046253,55.580002,77.949997,51.009998,34.98,1189.199951,66.709999,31.68,34.16,16.18,37.91,30.82,32.504574,26.719999,68.660004,26.395,28.530001,55.5,57.25,50.139999,34.424999
20060712,64.87000,45.15000,1.89143,42.25000,1.73150,72.72000,21.78500,20.51360,1258.60,63.970001,10.686667,488.299988,18.26,29.506214,15.59,6.88,72.160614,58.044106,35.950001,33.810001,26.01,22.639999,61.099998,21.992411,17.215,102.529999,15.9,42.73,21.163979,28.559999,19.26,22.790001,59.130436,55.169998,77.290001,50.73,34.849998,1179.199951,66.220001,31.15,33.290001,16.110001,37.330002,30.709999,31.941492,26.174999,69,26.18,27.440001,55.290001,56.610001,49.029999,34.040001
20060713,64.94000,44.16000,1.86607,41.39000,1.68650,71.63000,21.55000,20.06042,1242.28,64.07,10.5,478.700012,18.02,28.31255,15.585,6.56,70.975143,57.516781,34.549999,33.169998,25.99,22.26,62.07,21.698292,17.01,99.099998,15.8,41.630001,21.106401,28.1,19.17,22.620001,57.742832,54.889999,76.709999,50.580002,34.720001,1167.199951,65.610001,31.18,33.029999,15.98,36.849998,30.799999,31.680061,25.780001,68.559998,26.115,27.959999,54.110001,56.540001,48.5,33.994999
20060714,66.38000,43.05000,1.80964,40.89000,1.64600,71.22000,21.32500,20.07553,1236.20,64.900002,10.35,475.799988,17.940001,28.105385,15.615,6.38,70.33461,56.979866,33.75,33.040001,25.950001,22.290001,61.799999,21.271347,16.83,97.959999,15.89,41.98,21.115997,28.01,19.48,22.285,57.308048,54.73,77.389999,50.32,34.580002,1155.199951,64.349998,31.360001,32.98,15.85,36.34,30.504999,30.754999,25.75,68.610001,25.955,27.879999,54.959999,55.66,47.740002,33.884998
20060717,64.87000,43.02000,1.87036,40.73000,1.68350,70.66000,21.35000,20.20393,1234.49,64,10.613333,464,17.969999,28.2139,15.345,6.41,70.458893,56.92234,34.509998,34.720001,25.690001,22.48,62.279999,21.26186,17.120001,97.150002,15.64,41.040001,21.341503,27.59,19.75,22.33,56.901016,55.07,76.949997,50.709999,34.82,1160.400024,64.559998,31.540001,32.950001,15.8,36.599998,30.440001,30.607525,25.629999,67.839996,26.065001,27.940001,52.759998,55.82,47.549999,34.275002
20060718,65.55000,43.17000,1.88929,40.71000,1.67450,70.85000,21.77500,20.38520,1236.86,64.610001,10.656667,465.5,17.879999,28.70715,15.29,6.44,70.994263,56.74976,33.330002,34.810001,25.52,22.74,63.209999,21.423149,16.700001,95.830002,15.5,41.060001,21.44706,27.690001,19.49,22.209999,57.261795,55.43,77.540001,50.560001,35.040001,1167.599976,64.18,31.51,32.82,15.59,36.689999,30.434999,30.708076,25.709999,68.349998,26.200001,27.77,52.419998,55.810001,45.529999,34.125
20060719,65.99000,44.20000,1.93214,43.05000,1.72400,71.02000,21.91000,20.74773,1259.81,64.660004,10.876667,472.5,18,28.86499,15.305,6.33,72.724663,57.909874,34.950001,35.09,26.17,23.4,62.669998,22.106262,16.92,98.639999,15.51,41.799999,22.205145,28.41,19.83,22.65,58.714153,56.150002,77.459999,51.23,35.34,1186.800049,64.559998,31.98,33.639999,16.049999,36.450001,31.135,31.894569,26.309999,67.989998,26.33,28.68,53.82,56.639999,45.720001,35.415001
20060720,65.32000,44.29000,2.16071,42.98000,1.70900,71.10000,21.92000,20.61934,1249.13,64.25,10.83,471.100006,17.879999,28.726879,15.29,6.19,72.160614,57.679771,34.34,34.669998,25.57,22.85,62.48,22.495256,16.705,98.839996,15.34,40.18,22.171558,28.02,19.82,22.629999,57.095284,57.169998,79.089996,51.709999,35.18,1190.199951,63.919998,31.059999,33.310001,15.98,36.279999,31.225,30.909176,25.955,67.93,26.200001,28.17,52,56.610001,46.450001,35.395
20060721,64.45000,43.72000,2.16857,43.15000,1.65950,70.72000,21.95000,20.64955,1240.29,63.93,10.733333,469.299988,17.459999,28.085655,15.375,6.28,71.567879,56.634708,33.25,34.700001,25.870001,23.870001,62.759998,22.609108,16.895,98.779999,15.23,39.459999,22.473831,27.65,20.17,22.459999,56.80851,56.650002,79.669998,51.68,35.310001,1183.199951,66.150002,30.17,33.169998,15.86,35.950001,31.035,30.560602,25.674999,67.440002,25.834999,28.110001,50.700001,56.07,46.080002,35.595001
20060724,66.27000,44.43000,2.19357,44.20000,1.71550,71.69000,22.00000,20.98187,1260.91,65.360001,10.916667,474.600006,17.950001,28.973505,15.55,6.36,72.648186,57.459251,34.48,34.84,26.27,24,63.349998,23.519924,17.355,100.550003,15.62,39.880001,22.819288,27.379999,20.450001,22.455,57.012028,57.200001,79.489998,51.650002,35.509998,1196.800049,66.870003,30.9,33.779999,16.02,36.41,31.045,31.210827,26.275,68.010002,25.825001,28.85,51.02,56.900002,46.18,35.435001
20060725,66.95000,44.67000,2.21179,44.63000,1.67950,68.11000,22.12500,21.86556,1268.88,65.739998,10.863333,474.5,18.07,29.08202,15.725,6.59,72.552582,57.622246,35.150002,34.759998,25.700001,24.219999,62.720001,23.681213,17.700001,102.599998,15.72,41.849998,23.068785,27.219999,20.49,22.58,57.178539,57.490002,80.050003,51.709999,35.689999,1198.800049,67.830002,31.049999,34.099998,16.73,36.950001,30.325001,31.043243,26.135,69.379997,26.094999,29.309999,52.279999,56.880001,46.529999,35.349998
20060726,67.50000,43.67000,2.28107,44.65000,1.31300,69.06000,22.22500,22.28097,1268.40,66.599998,10.84,475.299988,17.940001,28.943911,16.08,6.75,72.495216,58.485138,34.639999,34.450001,27.049999,24.370001,63.630001,23.823528,17.01,101.760002,15.44,42.150002,22.598579,26.889999,20.07,21.700001,58.445885,57.360001,79.790001,51.740002,36.060001,1204.599976,69.610001,30.959999,34.799999,17.059999,36.310001,29.725,31.063353,26.09,67.989998,26.155001,28.75,53.029999,56.669998,45.869999,35.43
20060727,67.73000,43.53000,2.26429,44.70000,1.32800,69.75000,22.15500,22.41692,1263.20,66.470001,11.34,473.100006,17.690001,28.815664,15.91,6.83,72.801147,57.708534,34.419998,34.73,26.93,23.870001,62.490002,24.335863,16.790001,103.099998,15.38,42.43,22.656157,26.469999,19.84,21.809999,57.816837,56.900002,79.870003,51.209999,35.880001,1208,69.279999,31.209999,34.16,17.75,36.400002,29.459999,31.130386,25.155001,68.120003,26.004999,28.450001,50.529999,56.439999,46.09,35.035
20060728,66.05000,44.46000,2.34250,45.48000,1.35850,70.52000,22.26000,22.70393,1278.55,67,11.486667,483.299988,18.08,29.299049,16.02,6.89,73.575523,58.427612,35.150002,35.290001,27.559999,24.25,63.130001,24.772297,17.014999,105.599998,15.19,43.52,22.944036,27.629999,19.879999,22.084999,58.954674,57.02,80.690002,51.810001,36.380001,1218,69.07,32.25,34.389999,17.5,36.77,29.834999,31.720282,25,67.260002,26.165001,28.700001,51.52,56.810001,46.459999,36.205002
20060731,65.78000,44.50000,2.42714,45.62000,1.34450,70.40000,22.25000,22.65106,1276.66,67.739998,11.46,483.100006,17.879999,29.289185,16.02,6.67,74.005737,58.533077,35.110001,35.389999,27.030001,24.059999,63.380001,24.658443,17.115,105.220001,15.28,44,22.920046,28.51,19.860001,22.07,59.139687,56.82,79.970001,51.5,36.119999,1213.400024,69.709999,32.330002,34.23,17.01,36.68,29.66,31.599623,24.815001,67.019997,25.950001,28.35,51.23,56.200001,45.919998,36.169998
20060801,66.25000,44.09000,2.39929,45.51000,1.31600,69.91000,22.15500,22.47734,1270.92,68.18,11.396667,485.100006,17.48,28.953775,16.200001,6.58,72.791588,58.408436,34.41,35.080002,26.809999,23.99,63.169998,24.658443,16.48,103.5,15.12,43.900002,22.795298,28.34,19.860001,22,58.640148,55.75,79.82,52.02,36.41,1207,70.059998,31.610001,33.549999,17.26,36.84,29.264999,31.284563,24.594999,66.889999,26,28.15,52.299999,55.93,45.650002,36.27
20060802,65.97000,44.37000,2.43429,45.49000,1.30450,69.61000,22.15500,23.09668,1277.41,68.480003,11.613333,487.200012,17.48,29.397699,16.299999,6.96,72.963669,57.986576,34.169998,35.59,26.889999,24.299999,63.200001,24.297913,16.65,105.110001,15.12,42.860001,22.62257,32.279999,19.75,21.6,59.796486,55.380001,80,51.860001,36.84,1205.599976,70.769997,31.540001,33.889999,17.620001,36.759998,29.5,31.733688,24.754999,67.019997,25.975,28.5,52.790001,58.290001,45.779999,36.200001
20060803,65.50000,44.73000,2.48536,45.66000,1.33450,69.28000,22.01000,23.33837,1280.27,68.370003,11.613333,484.700012,17.559999,29.63446,16.23,6.86,72.973228,58.465965,35.02,35.84,26.02,24.209999,62.84,24.203035,15.32,106.970001,15.44,42,22.656157,32.529999,19.780001,21.575001,59.953747,55.639999,80.169998,51,36.98,1199.400024,70.919998,32.32,34.630001,16.27,36.93,29.110001,31.87446,25.055,67.389999,26,29.01,52.389999,59.450001,46.389999,36.325001
20060804,65.66000,44.87000,2.43929,45.12000,1.36450,69.45000,21.92500,23.39124,1279.36,68.690002,11.613333,485,17.24,29.496349,16.215,7.13,72.571701,58.475552,35.080002,35.41,25,24.290001,63.169998,24.648956,15.305,108.139999,15.42,40.91,22.665752,31.719999,18.25,21.690001,60.055504,55.630001,79.900002,51.040001,37.009998,1201.400024,68.790001,32.34,31.9,15.95,36.709999,29.219999,31.847647,25.42,67.760002,26.184999,28.780001,52.27,59.450001,47.220001,36.5
20060807,66.83000,44.82000,2.40036,45.27000,1.33900,69.00000,21.80500,23.25529,1275.77,69.230003,11.546667,482.299988,17.41,28.993235,16.195,7.17,72.198853,58.696068,34.880001,35.529999,25.07,24.219999,63.16,24.71537,15.4,105.660004,15.37,41.43,22.713732,31.790001,20.07,21.645,59.85199,55.880001,79.099998,49.889999,36.560001,1196.199951,67.870003,32.240002,32.299999,15.81,36.34,29.5,31.780613,25.469999,67.849998,25.959999,28.65,52.599998,59.400002,46.740002,36.189999
20060808,67.20000,44.46000,2.31357,44.99000,1.31800,68.56000,21.90500,23.19486,1271.48,69.269997,11.416667,483.100006,17.290001,28.58877,16.285,7.37,72.017204,58.791946,33.790001,35.16,25.33,24.34,63.619999,24.819735,15.17,107.110001,15.02,41.419998,22.872066,31.950001,20.299999,21.355,59.574467,55.849998,80.300003,50.16,36.52,1193.599976,67.019997,32.259998,33.310001,15.8,37.299999,29.455,31.150497,25.504999,67.309998,26.575001,28.309999,51.919998,59.720001,45.939999,35.735001
